state_name,state,county_name,county_fips,confederate,votes_gop_2016,votes_dnc_2016,votes_gop_2020,votes_dnc_2020,votes_gop_2024,votes_dnc_2024
South Dakota,SD,Hutchinson County,46067,0,2517,692,2944,762,2918,755
South Dakota,SD,Hyde County,46069,0,543,125,564,136,530,148
South Dakota,SD,Jackson County,46071,0,722,323,738,359,753,357
South Dakota,SD,Jerauld County,46073,0,648,264,721,270,708,276
South Dakota,SD,Jones County,46075,0,450,69,498,90,477,60
South Dakota,SD,Kingsbury County,46077,0,1680,703,1904,819,1989,760
South Dakota,SD,Lake County,46079,0,4038,2314,3681,2068,3819,1978
South Dakota,SD,Lawrence County,46081,0,7411,3356,8753,4537,9904,5074
South Dakota,SD,Lincoln County,46083,0,15499,8076,19617,11981,22621,12981
South Dakota,SD,Lyman County,46085,0,977,369,1042,525,993,422
South Dakota,SD,McCook County,46087,0,1794,623,2068,769,2227,733
South Dakota,SD,McPherson County,46089,0,892,192,1075,222,1087,188
South Dakota,SD,Marshall County,46091,0,1056,754,1287,858,1288,782
South Dakota,SD,Meade County,46093,0,8441,2223,9875,3285,10887,3421
South Dakota,SD,Mellette County,46095,0,402,238,449,298,434,285
South Dakota,SD,Miner County,46097,0,706,281,787,320,841,293
South Dakota,SD,Minnehaha County,46099,0,42043,30610,49249,40482,51842,39923
South Dakota,SD,Moody County,46101,0,1729,1042,1951,1179,2068,1052
South Dakota,SD,Pennington County,46103,0,29804,14074,35063,20606,35009,20051
South Dakota,SD,Perkins County,46105,0,1333,188,1401,239,1342,228
South Dakota,SD,Potter County,46107,0,1069,215,1139,227,1059,214
South Dakota,SD,Roberts County,46109,0,2142,1539,2404,1828,2514,1560
South Dakota,SD,Sanborn County,46111,0,819,241,905,257,929,259
South Dakota,SD,Spink County,46115,0,1854,919,2104,998,2145,921
South Dakota,SD,Stanley County,46117,0,1148,329,1203,421,1260,447
South Dakota,SD,Sully County,46119,0,679,137,726,185,716,168
South Dakota,SD,Todd County,46121,0,487,1505,532,1963,497,1570
South Dakota,SD,Tripp County,46123,0,2069,462,2161,495,2150,470
South Dakota,SD,Turner County,46125,0,2937,961,3290,1139,3374,1044
South Dakota,SD,Union County,46127,0,5288,2227,5944,2725,6160,2548
South Dakota,SD,Walworth County,46129,0,1896,457,1966,565,1940,481
South Dakota,SD,Yankton County,46135,0,5654,3301,6581,4016,6650,3883
South Dakota,SD,Ziebach County,46137,0,368,352,404,481,388,366
Tennessee,TN,Anderson County,47001,1,19201,9010,23184,11741,24582,11525
Tennessee,TN,Bedford County,47003,1,11455,3384,14354,4453,15772,4122
Tennessee,TN,Benton County,47005,1,4715,1474,5668,1529,5886,1317
Tennessee,TN,Bledsoe County,47007,1,3621,896,4725,971,5254,891
Tennessee,TN,Blount County,47009,1,37385,12085,47369,17932,50699,17664
Tennessee,TN,Bradley County,47011,1,29761,7070,35204,9851,38836,9852
Tennessee,TN,Campbell County,47013,1,9860,2248,12331,2441,13115,2305
Tennessee,TN,Cannon County,47015,1,4006,1126,5190,1261,5682,1132
Tennessee,TN,Carroll County,47017,1,7731,2323,9205,2559,9547,2233
Tennessee,TN,Carter County,47019,1,16897,3453,19584,4529,20167,4454
Tennessee,TN,Cheatham County,47021,1,11295,3877,14438,5514,14987,5464
Tennessee,TN,Chester County,47023,1,3827,902,5952,1412,6206,1286
Tennessee,TN,Claiborne County,47025,1,8589,1831,10604,2202,11463,1971
Tennessee,TN,Clay County,47027,1,2140,707,2733,735,3117,614
Tennessee,TN,Cocke County,47029,1,9791,1980,12162,2533,13105,2415
Tennessee,TN,Coffee County,47031,1,14409,4741,17883,5705,19174,5440
Tennessee,TN,Crockett County,47033,1,3977,1302,4673,1382,4674,1196
Tennessee,TN,Cumberland County,47035,1,20410,5202,25168,6728,27399,6996
Tennessee,TN,Davidson County,47037,1,84365,148473,100218,199703,102256,181862
Tennessee,TN,Decatur County,47039,1,3580,894,4229,904,4596,819
Tennessee,TN,DeKalb County,47041,1,5164,1566,6672,1750,7599,1706
Tennessee,TN,Dickson County,47043,1,13213,4718,17643,6106,19002,5913
Tennessee,TN,Dyer County,47045,1,10175,2815,11768,3158,11603,2707
Tennessee,TN,Fayette County,47047,1,13046,5865,15690,7027,16756,6720
Tennessee,TN,Fentress County,47049,1,6032,1100,7441,1214,8555,1149
Tennessee,TN,Franklin County,47051,1,11526,4372,13987,4864,15016,4529
Tennessee,TN,Gibson County,47053,1,13779,5255,16259,5771,16346,5100
Tennessee,TN,Giles County,47055,1,7964,2915,9784,3298,10394,2974
Tennessee,TN,Grainger County,47057,1,6618,1154,8565,1467,9630,1432
Tennessee,TN,Greene County,47059,1,18538,4211,22259,5199,25586,5145
Tennessee,TN,Grundy County,47061,1,3626,998,4802,988,5334,948
Tennessee,TN,Hamblen County,47063,1,15839,4075,18811,5500,20154,5132
Tennessee,TN,Hamilton County,47065,1,78661,55260,92108,75522,97195,74437
Tennessee,TN,Hancock County,47067,1,1842,322,2372,362,2558,334
Tennessee,TN,Hardeman County,47069,1,4912,4174,5760,4180,5793,3527
Tennessee,TN,Hardin County,47071,1,8012,1622,9559,1775,10293,1704
Tennessee,TN,Hawkins County,47073,1,16611,3502,20405,4083,22066,3987
Tennessee,TN,Haywood County,47075,1,3010,3704,3343,4012,3286,3311
Tennessee,TN,Henderson County,47077,1,8118,1796,9797,2092,10083,1902
Tennessee,TN,Henry County,47079,1,9483,3061,11239,3548,11629,3286
Tennessee,TN,Hickman County,47081,1,5685,1823,7577,2130,8265,1968
Tennessee,TN,Houston County,47083,1,2180,865,2718,871,2989,773
Tennessee,TN,Humphreys County,47085,1,4928,1967,6120,2017,6400,1767
Tennessee,TN,Jackson County,47087,1,3229,1129,4118,1135,4586,1040
Tennessee,TN,Jefferson County,47089,1,14760,3490,18651,4654,21068,4503
Tennessee,TN,Johnson County,47091,1,5400,988,6468,1246,6829,1212
Tennessee,TN,Knox County,47093,1,105724,62861,124540,91422,130815,87516
Tennessee,TN,Lake County,47095,1,1357,577,1492,526,1493,429
Tennessee,TN,Lauderdale County,47097,1,4884,3656,5674,3193,5633,2571
Tennessee,TN,Lawrence County,47099,1,12419,2821,15334,3195,16429,2939
Tennessee,TN,Lewis County,47101,1,3579,890,4474,1072,4852,991
Tennessee,TN,Lincoln County,47103,1,10375,2550,12281,2919,13208,2782
Tennessee,TN,Loudon County,47105,1,17588,4916,21713,6948,25226,7625
Tennessee,TN,McMinn County,47107,1,14673,3507,18198,4361,19673,4207
Tennessee,TN,McNairy County,47109,1,7839,1847,9093,1943,9437,1727
Tennessee,TN,Macon County,47111,1,6260,1071,8096,1307,8958,1277
Tennessee,TN,Madison County,47113,1,21321,15438,23943,18390,23385,16115
Tennessee,TN,Marion County,47115,1,7680,2829,9911,3177,10788,3026
Tennessee,TN,Marshall County,47117,1,8167,2848,11043,3605,12426,3390
Tennessee,TN,Maury County,47119,1,23781,10026,31464,14418,37376,14145
Tennessee,TN,Meigs County,47121,1,3337,856,4467,1008,5085,968
Tennessee,TN,Monroe County,47123,1,13361,3184,16783,3764,18526,3608
Tennessee,TN,Montgomery County,47125,1,32320,21686,42187,32472,47795,32736
Tennessee,TN,Moore County,47127,1,2325,496,2888,573,3060,542
Tennessee,TN,Morgan County,47129,1,5429,1053,6930,1167,7427,1054
Tennessee,TN,Obion County,47131,1,9525,2425,10790,2589,10596,2221
Tennessee,TN,Overton County,47133,1,6055,1943,7918,2033,9042,1931
Tennessee,TN,Perry County,47135,1,2167,597,2775,615,3139,558
Tennessee,TN,Pickett County,47137,1,2019,536,2381,525,2441,487
Tennessee,TN,Polk County,47139,1,5097,1252,6792,1492,7302,1356
Tennessee,TN,Putnam County,47141,1,18981,6847,23759,9185,25554,8991
Tennessee,TN,Rhea County,47143,1,8650,1942,11050,2369,11974,2312
Tennessee,TN,Roane County,47145,1,15863,4833,19230,6043,21011,6073
Tennessee,TN,Robertson County,47147,1,19393,6634,24536,8692,26260,8428
Tennessee,TN,Rutherford County,47149,1,64428,36627,81480,59341,88811,56656
Tennessee,TN,Scott County,47151,1,6044,934,8004,986,8608,942
Tennessee,TN,Sequatchie County,47153,1,4434,1051,5855,1298,6522,1292
Tennessee,TN,Sevier County,47155,1,28610,6293,33783,8721,35207,8322
Tennessee,TN,Shelby County,47157,1,114948,206640,129815,246105,118917,201759
Tennessee,TN,Smith County,47159,1,5485,1688,7136,1802,7655,1595
Tennessee,TN,Stewart County,47161,1,3864,1222,4950,1232,5389,1160
Tennessee,TN,Sullivan County,47163,1,45577,11910,55860,17272,58154,16624
Tennessee,TN,Sumner County,47165,1,50105,18153,63454,27680,68767,27874
Tennessee,TN,Tipton County,47167,1,16893,5779,20070,6837,20303,6178
Tennessee,TN,Trousdale County,47169,1,2099,943,2936,1012,3359,856
Tennessee,TN,Unicoi County,47171,1,5666,1260,6599,1615,6876,1578
Tennessee,TN,Union County,47173,1,5024,1010,6803,1249,7384,1216
Tennessee,TN,Van Buren County,47175,1,1820,539,2342,544,2718,524
Tennessee,TN,Warren County,47177,1,9535,3535,11850,3924,13192,3647
Tennessee,TN,Washington County,47179,1,34179,13003,40444,18638,42299,18131
Tennessee,TN,Wayne County,47181,1,5034,717,5795,820,6016,762
Tennessee,TN,Weakley County,47183,1,9001,2770,10396,3020,10541,2725
Tennessee,TN,White County,47185,1,7657,1842,9606,2143,10717,2105
Tennessee,TN,Williamson County,47187,1,68160,30992,86469,50161,94562,47695
Tennessee,TN,Wilson County,47189,1,39304,14356,50296,22254,56425,23855
Texas,TX,Anderson County,48001,1,13165,3358,15110,3955,15597,3635
Texas,TX,Andrews County,48003,1,3925,836,4943,850,5205,806
Texas,TX,Angelina County,48005,1,21666,7538,25076,9143,26049,8146
Texas,TX,Aransas County,48007,1,7730,2458,9239,2916,10090,2831
Texas,TX,Archer County,48009,1,3785,394,4300,446,4592,520
Texas,TX,Armstrong County,48011,1,924,70,1035,75,1029,77
Texas,TX,Atascosa County,48013,1,8598,4635,12039,5876,13142,5153
Texas,TX,Austin County,48015,1,9637,2319,11447,2951,12457,2816
Texas,TX,Bailey County,48017,1,1343,397,1434,409,1395,332
Texas,TX,Bandera County,48019,1,8159,1726,10057,2505,10939,2532
Texas,TX,Bastrop County,48021,1,16314,10555,20516,15474,23301,15989
Texas,TX,Baylor County,48023,1,1267,191,1494,183,1471,184
Texas,TX,Bee County,48025,1,4743,3443,6006,3288,6111,2606
Texas,TX,Bell County,48027,1,51780,37608,67893,57014,75161,53973
Texas,TX,Bexar County,48029,1,240161,319191,308618,448452,337545,411389
Texas,TX,Blanco County,48031,1,4212,1244,5443,1911,6447,1973
Texas,TX,Borden County,48033,1,330,31,397,16,370,16
Texas,TX,Bosque County,48035,1,6325,1277,7469,1561,7969,1524
Texas,TX,Bowie County,48037,1,24913,8831,27116,10747,27122,9282
Texas,TX,Brazoria County,48039,1,72653,43075,90433,62228,95867,63976
Texas,TX,Brazos County,48041,1,38662,23041,47530,35349,56671,33844
Texas,TX,Brewster County,48043,1,2073,1869,2461,2258,2545,1969
Texas,TX,Briscoe County,48045,1,625,91,639,78,666,72
Texas,TX,Brooks County,48047,1,613,1937,998,1470,1077,1308
Texas,TX,Brown County,48049,1,12010,1621,13698,2107,14593,2132
Texas,TX,Burleson County,48051,1,5316,1491,6743,1788,7590,1705
Texas,TX,Burnet County,48053,1,14595,3785,18767,5639,21795,6114
Texas,TX,Caldwell County,48055,1,6516,4663,8031,6672,8880,6618
Texas,TX,Calhoun County,48057,1,4638,2118,5641,2148,5939,1853
Texas,TX,Callahan County,48059,1,4858,568,6012,734,6180,761
Texas,TX,Cameron County,48061,1,29432,59319,49032,64063,60991,54258
Texas,TX,Camp County,48063,1,3201,1260,3626,1394,4011,1201
Texas,TX,Carson County,48065,1,2617,249,2779,297,2866,290
Texas,TX,Cass County,48067,1,9182,2250,11033,2795,11693,2406
Texas,TX,Castro County,48069,1,1413,526,1602,466,1594,418
Texas,TX,Chambers County,48071,1,13278,2939,17353,3997,20567,4192
Texas,TX,Cherokee County,48073,1,12896,3466,15101,4210,16593,3744
Texas,TX,Childress County,48075,1,1802,253,1943,310,1991,263
Texas,TX,Clay County,48077,1,4376,536,5069,614,5288,584
Texas,TX,Cochran County,48079,1,679,190,809,177,735,148
Texas,TX,Coke County,48081,1,1265,140,1586,178,1623,179
Texas,TX,Coleman County,48083,1,3177,387,3641,451,3712,428
Texas,TX,Collin County,48085,1,200395,139837,252318,230945,279534,222115
Texas,TX,Collingsworth County,48087,1,983,145,1048,155,1066,135
Texas,TX,Colorado County,48089,1,6323,1977,7472,2420,7824,2108
Texas,TX,Comal County,48091,1,44996,14166,62740,24826,74756,27680
Texas,TX,Comanche County,48093,1,4300,788,5177,853,5679,834
Texas,TX,Concho County,48095,1,885,148,1058,197,1038,153
Texas,TX,Cooke County,48097,1,13174,2345,15596,3210,16975,3310
Texas,TX,Coryell County,48099,1,12212,5057,15438,7565,16688,6959
Texas,TX,Cottle County,48101,1,486,84,540,113,565,89
Texas,TX,Crane County,48103,1,1047,299,1247,241,1195,186
Texas,TX,Crockett County,48105,1,980,372,1220,344,1087,323
Texas,TX,Crosby County,48107,1,1180,468,1396,527,1416,451
Texas,TX,Culberson County,48109,1,280,454,415,438,451,319
Texas,TX,Dallam County,48111,1,1258,222,1389,197,1285,152
Texas,TX,Dallas County,48113,1,261865,458845,307076,598576,322569,511118
Texas,TX,Dawson County,48115,1,2636,835,2951,808,2810,667
Texas,TX,Deaf Smith County,48117,1,2911,1185,3294,1264,3233,1019
Texas,TX,Delta County,48119,1,1836,400,2162,403,2250,397
Texas,TX,Denton County,48121,1,169175,110000,222480,188695,250521,191503
Texas,TX,DeWitt County,48123,1,5510,1161,6567,1494,6515,1270
Texas,TX,Dickens County,48125,1,755,128,853,130,844,146
Texas,TX,Dimmit County,48127,1,974,2173,1384,2264,1653,1765
Texas,TX,Donley County,48129,1,1225,190,1438,198,1512,174
Texas,TX,Duval County,48131,1,1316,2783,2443,2575,2439,2003
Texas,TX,Eastland County,48133,1,6008,776,7237,983,7397,918
Texas,TX,Ector County,48135,1,24976,10225,32697,11367,32429,9881
Texas,TX,Edwards County,48137,1,741,302,893,168,869,133
Texas,TX,Ellis County,48139,1,44807,16197,56717,27565,64763,33850
Texas,TX,El Paso County,48141,1,54567,145509,84331,178126,105124,143156
Texas,TX,Erath County,48143,1,11205,2159,13684,2916,15349,2871
Texas,TX,Falls County,48145,1,3438,1682,4177,1899,4520,1713
Texas,TX,Fannin County,48147,1,9536,2123,12171,2655,13648,2607
Texas,TX,Fayette County,48149,1,8648,2127,10171,2661,10699,2515
Texas,TX,Fisher County,48151,1,1265,403,1448,352,1487,330
Texas,TX,Floyd County,48153,1,1473,435,1584,438,1715,358
Texas,TX,Foard County,48155,1,383,113,445,99,448,92
Texas,TX,Fort Bend County,48157,1,117212,134475,157718,195552,173592,179310
Texas,TX,Franklin County,48159,1,3583,665,4161,804,4473,813
Texas,TX,Freestone County,48161,1,5995,1461,6991,1635,7500,1499
Texas,TX,Frio County,48163,1,1232,1401,2823,2422,3060,1848
Texas,TX,Gaines County,48165,1,3907,597,5355,576,5840,538
Texas,TX,Galveston County,48167,1,73566,45503,93911,58842,100295,56732
Texas,TX,Garza County,48169,1,1223,224,1413,231,1374,213
Texas,TX,Gillespie County,48171,1,10445,2286,12514,3176,13202,3160
Texas,TX,Glasscock County,48173,1,553,34,611,39,623,38
Texas,TX,Goliad County,48175,1,2618,973,3085,877,3178,778
Texas,TX,Gonzales County,48177,1,4580,1567,5627,1948,5981,1729
Texas,TX,Gray County,48179,1,6495,699,6840,829,6691,845
Texas,TX,Grayson County,48181,1,35274,10276,44163,14506,50556,14800
Texas,TX,Gregg County,48183,1,28693,11623,32493,14796,33026,13294
Texas,TX,Grimes County,48185,1,7065,2194,9432,2833,11197,2734
Texas,TX,Guadalupe County,48187,1,36495,18308,47553,28805,54691,29573
Texas,TX,Hale County,48189,1,6347,2090,7177,2279,7283,1903
Texas,TX,Hall County,48191,1,891,164,995,168,992,149
Texas,TX,Hamilton County,48193,1,3056,479,3616,641,3809,625
Texas,TX,Hansford County,48195,1,1730,171,1849,166,1842,146
Texas,TX,Hardeman County,48197,1,1207,249,1330,241,1210,188
Texas,TX,Hardin County,48199,1,19600,2779,23858,3474,24691,3347
Texas,TX,Harris County,48201,1,544960,706471,700630,918193,722695,808771
Texas,TX,Harrison County,48203,1,18712,7130,21466,7908,22658,7369
Texas,TX,Hartley County,48205,1,1727,172,1868,195,1843,163
Texas,TX,Haskell County,48207,1,1403,314,1840,353,1918,313
Texas,TX,Hays County,48209,1,33730,33117,47680,59524,58438,65528
Texas,TX,Hemphill County,48211,1,1460,181,1486,206,1412,190
Texas,TX,Henderson County,48213,1,23574,5649,28911,7060,31379,6919
Texas,TX,Hidalgo County,48215,1,48608,118739,90527,128199,110760,104517
Texas,TX,Hill County,48217,1,10075,2535,11926,2860,13669,2919
Texas,TX,Hockley County,48219,1,5793,1257,6536,1482,6616,1323
Texas,TX,Hood County,48221,1,21367,4001,26496,5648,30174,6070
Texas,TX,Hopkins County,48223,1,10704,2508,12719,3046,13754,2917
Texas,TX,Houston County,48225,1,6205,1978,7060,2314,7247,2065
Texas,TX,Howard County,48227,1,6635,1768,8054,2069,7817,1759
Texas,TX,Hudspeth County,48229,1,503,324,779,371,759,275
Texas,TX,Hunt County,48231,1,23866,6301,29163,8906,36137,10212
Texas,TX,Hutchinson County,48233,1,7039,854,7681,965,7273,913
Texas,TX,Irion County,48235,1,660,90,759,120,761,105
Texas,TX,Jack County,48237,1,2973,314,3418,331,3819,363
Texas,TX,Jackson County,48239,1,4266,904,5231,1033,5386,907
Texas,TX,Jasper County,48241,1,10578,2582,12542,2954,13162,2615
Texas,TX,Jeff Davis County,48243,1,694,422,784,501,699,450
Texas,TX,Jefferson County,48245,1,42828,42404,47570,46073,46596,38936
Texas,TX,Jim Hogg County,48247,1,430,1635,833,1197,725,856
Texas,TX,Jim Wells County,48249,1,5411,6688,7453,6119,7636,5577
Texas,TX,Johnson County,48251,1,44370,10976,54628,16464,60752,19247
Texas,TX,Jones County,48253,1,4815,935,5660,999,5988,907
Texas,TX,Karnes County,48255,1,2959,1144,3968,1234,4001,1051
Texas,TX,Kaufman County,48257,1,29537,10265,37624,18405,44063,24726
Texas,TX,Kendall County,48259,1,15663,3633,20083,6020,22668,6355
Texas,TX,Kenedy County,48261,1,84,99,127,65,115,41
Texas,TX,Kent County,48263,1,360,59,411,47,390,50
Texas,TX,Kerr County,48265,1,17658,4665,20879,6524,21615,6315
Texas,TX,Kimble County,48267,1,1697,206,1987,284,2126,261
Texas,TX,King County,48269,1,149,5,151,8,129,6
Texas,TX,Kinney County,48271,1,936,457,1144,446,1063,346
Texas,TX,Kleberg County,48273,1,4364,4713,5504,5314,5612,4338
Texas,TX,Knox County,48275,1,1078,247,1180,265,1156,214
Texas,TX,Lamar County,48277,1,14546,3579,16760,4458,17044,4079
Texas,TX,Lamb County,48279,1,3040,770,3521,840,3398,729
Texas,TX,Lampasas County,48281,1,6371,1479,8086,2144,8961,2232
Texas,TX,La Salle County,48283,1,870,1125,1335,1052,1417,933
Texas,TX,Lavaca County,48285,1,7339,1170,8804,1333,9215,1235
Texas,TX,Lee County,48287,1,4996,1372,6255,1750,6724,1640
Texas,TX,Leon County,48289,1,6391,909,7523,1072,7982,1033
Texas,TX,Liberty County,48291,1,18856,4851,23302,5785,25241,5952
Texas,TX,Limestone County,48293,1,5747,1748,6789,2213,7081,1921
Texas,TX,Lipscomb County,48295,1,1159,135,1205,131,1125,123
Texas,TX,Live Oak County,48297,1,3450,739,4199,819,4307,761
Texas,TX,Llano County,48299,1,8283,1825,10079,2465,10902,2613
Texas,TX,Loving County,48301,1,57,4,60,4,86,10
Texas,TX,Lubbock County,48303,1,65566,27956,78861,40017,86547,37148
Texas,TX,Lynn County,48305,1,1546,403,1853,428,2175,371
Texas,TX,McCulloch County,48307,1,2546,480,2904,490,3033,455
Texas,TX,McLennan County,48309,1,48245,27046,59543,36688,64606,33863
Texas,TX,McMullen County,48311,1,454,40,460,53,448,37
Texas,TX,Madison County,48313,1,3349,881,4169,1088,4498,964
Texas,TX,Marion County,48315,1,2968,1156,3470,1339,3577,1101
Texas,TX,Martin County,48317,1,1453,266,1857,288,1825,247
Texas,TX,Mason County,48319,1,1656,353,1991,457,2076,434
Texas,TX,Matagorda County,48321,1,8147,3357,9845,3733,9957,3231
Texas,TX,Maverick County,48323,1,2816,10397,6881,8332,9285,6373
Texas,TX,Medina County,48325,1,12054,4624,15642,6773,17464,6950
Texas,TX,Menard County,48327,1,681,153,823,197,861,170
Texas,TX,Midland County,48329,1,36896,9993,45624,12329,46944,11351
Texas,TX,Milam County,48331,1,6340,2042,7984,2496,8691,2331
Texas,TX,Mills County,48333,1,1949,242,2217,271,2418,310
Texas,TX,Mitchell County,48335,1,1780,353,2170,397,2144,352
Texas,TX,Montague County,48337,1,7526,885,8615,1097,9825,1208
Texas,TX,Montgomery County,48339,1,150188,45744,193382,74377,221964,82277
Texas,TX,Moore County,48341,1,3974,1096,4359,1062,4458,860
Texas,TX,Morris County,48343,1,3443,1425,3872,1669,4092,1312
Texas,TX,Motley County,48345,1,571,40,604,46,612,35
Texas,TX,Nacogdoches County,48347,1,14751,6822,17378,9000,17575,7690
Texas,TX,Navarro County,48349,1,11984,3998,13800,5101,14983,4708
Texas,TX,Newton County,48351,1,2961,978,4882,1173,4781,952
Texas,TX,Nolan County,48353,1,3551,1029,4131,1162,4048,1020
Texas,TX,Nueces County,48355,1,50704,49102,64617,60925,67201,53248
Texas,TX,Ochiltree County,48357,1,2628,274,2812,302,2723,269
Texas,TX,Oldham County,48359,1,850,78,917,81,895,74
Texas,TX,Orange County,48361,1,25385,5716,29186,6357,30191,5945
Texas,TX,Palo Pinto County,48363,1,8222,1700,10179,2178,11093,2143
Texas,TX,Panola County,48365,1,8445,1835,9326,2057,9500,1905
Texas,TX,Parker County,48367,1,46433,8329,62045,13017,75168,14872
Texas,TX,Parmer County,48369,1,1911,848,2135,488,2123,368
Texas,TX,Pecos County,48371,1,2463,1551,3215,1382,3042,1144
Texas,TX,Polk County,48373,1,26587,7123,18573,5387,19216,4910
Texas,TX,Potter County,48375,1,19499,7620,22820,9921,23007,8748
Texas,TX,Presidio County,48377,1,652,1458,721,1463,686,1289
Texas,TX,Rains County,48379,1,3919,619,5155,842,5649,869
Texas,TX,Randall County,48381,1,43379,8340,50796,12802,53314,12935
Texas,TX,Reagan County,48383,1,709,167,942,172,800,141
Texas,TX,Real County,48385,1,1382,262,1643,320,1625,315
Texas,TX,Red River County,48387,1,3924,1148,4517,1246,4682,1103
Texas,TX,Reeves County,48389,1,1417,1659,2254,1395,2340,1070
Texas,TX,Refugio County,48391,1,1830,1034,2210,1108,2134,919
Texas,TX,Roberts County,48393,1,524,20,529,17,547,20
Texas,TX,Robertson County,48395,1,4665,2203,5646,2374,6177,1926
Texas,TX,Rockwall County,48397,1,28396,9633,36726,16412,43542,18092
Texas,TX,Runnels County,48399,1,3241,452,3807,552,3580,452
Texas,TX,Rusk County,48401,1,14675,3935,16534,4629,17234,4337
Texas,TX,Sabine County,48403,1,3992,614,4784,669,4972,590
Texas,TX,San Augustine County,48405,1,2620,907,3007,980,2917,809
Texas,TX,San Jacinto County,48407,1,8050,2034,10161,2337,10524,2175
Texas,TX,San Patricio County,48409,1,13004,7825,16516,8988,17337,8025
Texas,TX,San Saba County,48411,1,2025,293,2308,287,2412,276
Texas,TX,Schleicher County,48413,1,819,209,940,211,906,192
Texas,TX,Scurry County,48415,1,4403,733,4983,818,4945,734
Texas,TX,Shackelford County,48417,1,1378,103,1484,130,1565,146
Texas,TX,Shelby County,48419,1,7171,1757,7975,2068,8164,1741
Texas,TX,Sherman County,48421,1,807,96,886,91,817,48
Texas,TX,Smith County,48423,1,58631,22128,69080,29615,74862,28041
Texas,TX,Somervell County,48425,1,3206,540,4105,768,4493,751
Texas,TX,Starr County,48427,1,2218,9246,8247,9123,9487,6862
Texas,TX,Stephens County,48429,1,3033,348,3385,397,3368,384
Texas,TX,Sterling County,48431,1,549,70,584,51,583,43
Texas,TX,Stonewall County,48433,1,555,135,615,116,604,110
Texas,TX,Sutton County,48435,1,1075,313,1222,322,1167,228
Texas,TX,Swisher County,48437,1,1671,462,1845,478,1840,403
Texas,TX,Tarrant County,48439,1,345683,288001,409741,411567,426626,384501
Texas,TX,Taylor County,48441,1,33172,10047,39547,14588,41198,13624
Texas,TX,Terrell County,48443,1,287,140,334,119,314,91
Texas,TX,Terry County,48445,1,1295,424,2812,757,2815,587
Texas,TX,Throckmorton County,48447,1,715,84,806,82,823,73
Texas,TX,Titus County,48449,1,6405,2538,7570,2856,7861,2275
Texas,TX,Tom Green County,48451,1,27376,9117,32313,12239,33399,11585
Texas,TX,Travis County,48453,1,126750,306475,161337,435860,170787,398981
Texas,TX,Trinity County,48455,1,4737,1154,5579,1323,6136,1195
Texas,TX,Tyler County,48457,1,6601,1243,8194,1403,8286,1249
Texas,TX,Upshur County,48459,1,13198,2378,15809,2877,16939,2820
Texas,TX,Upton County,48461,1,961,284,1178,170,1149,146
Texas,TX,Uvalde County,48463,1,4828,3863,6174,4073,6482,3218
Texas,TX,Val Verde County,48465,1,5856,6920,8284,6771,9162,5282
Texas,TX,Van Zandt County,48467,1,18436,2792,22270,3516,24351,3450
Texas,TX,Victoria County,48469,1,21253,8843,23358,10380,25010,9998
Texas,TX,Walker County,48471,1,12878,6085,15375,7884,17515,7461
Texas,TX,Waller County,48473,1,10525,5744,14260,8191,17077,10183
Texas,TX,Ward County,48475,1,2541,780,3241,764,3115,627
Texas,TX,Washington County,48477,1,10944,3381,12959,4261,14020,4058
Texas,TX,Webb County,48479,1,12946,42297,25898,41820,33384,31952
Texas,TX,Wharton County,48481,1,10149,4238,11926,4694,12439,3910
Texas,TX,Wheeler County,48483,1,2087,194,2159,168,2093,169
Texas,TX,Wichita County,48485,1,27609,8752,32069,13161,31818,12237
Texas,TX,Wilbarger County,48487,1,3166,807,3524,956,3566,860
Texas,TX,Willacy County,48489,1,1541,3416,2441,3108,2856,2673
Texas,TX,Williamson County,48491,1,104029,84252,139729,143795,155310,147766
Texas,TX,Wilson County,48493,1,13991,4790,18463,6350,20894,6247
Texas,TX,Winkler County,48495,1,1403,420,1753,358,1646,283
Texas,TX,Wise County,48497,1,20655,3412,27032,4973,32385,5605
Texas,TX,Wood County,48499,1,15681,2624,19049,3509,20621,3618
Texas,TX,Yoakum County,48501,1,1797,426,2174,420,2039,342
Texas,TX,Young County,48503,1,6587,873,7110,1034,7298,962
Texas,TX,Zapata County,48505,1,1028,2056,2033,1826,2970,1877
Texas,TX,Zavala County,48507,1,692,2633,1490,2864,1482,1984
Utah,UT,Beaver County,49001,0,1838,264,2695,357,2781,394
Utah,UT,Box Elder County,49003,0,10324,1814,21548,4473,22853,5274
Utah,UT,Cache County,49005,0,16643,6705,38032,16650,39457,18718
Utah,UT,Carbon County,49007,0,5182,1696,6693,2392,6719,2525
Utah,UT,Daggett County,49009,0,327,76,496,111,443,101
Utah,UT,Davis County,49011,0,46985,22575,104135,57411,101293,59895
Utah,UT,Duchesne County,49013,0,5505,500,7513,843,7815,1009
Utah,UT,Emery County,49015,0,3402,379,4207,572,4341,603
Utah,UT,Garfield County,49017,0,1577,352,2158,514,2211,541
Utah,UT,Grand County,49019,0,1934,1932,2248,2806,2327,2828
Utah,UT,Iron County,49021,0,10025,2104,18989,4892,21571,5683
Utah,UT,Juab County,49023,0,2759,436,5087,645,5671,734
Utah,UT,Kane County,49025,0,2248,739,2998,1083,3277,1137
Utah,UT,Millard County,49027,0,3860,431,5404,624,5558,713
